scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000
labeled-data,2022-05-19_101_EB014_bellyCam,img41155.png,525.7149658203125,244.697509765625,0.9201579689979553,484.4808044433594,253.5221710205078,0.9999614953994751,436.13873291015625,409.8322448730469,0.9945622086524963,511.2132263183594,230.651611328125,0.9999963045120239,194.19778442382812,101.43217468261719,0.0011041847756132483,194.78604125976562,99.8961181640625,0.915702223777771,200.2747802734375,98.2149887084961,0.00017758335161488503,427.0042724609375,373.36920166015625,0.10712005943059921
labeled-data,2022-05-19_101_EB014_bellyCam,img03726.png,524.7598876953125,245.9477996826172,0.9987633228302002,476.7151184082031,246.1135711669922,0.9999971389770508,417.92230224609375,353.2879943847656,0.9999707937240601,519.3482666015625,219.78829956054688,0.9999902248382568,413.57830810546875,354.4228210449219,0.0014768490800634027,284.2384033203125,97.1678237915039,0.0025429462548345327,474.87176513671875,254.38999938964844,0.0002010181633522734,459.56939697265625,253.3380126953125,0.0002705144870560616
labeled-data,2022-05-19_101_EB014_bellyCam,img52366.png,523.0928344726562,253.3306121826172,0.991613507270813,478.9104919433594,253.61231994628906,0.999982476234436,426.0794372558594,401.7061462402344,0.9999946355819702,519.6162109375,235.41766357421875,0.9999936819076538,492.7002258300781,255.0503692626953,0.0004921096260659397,220.2553253173828,115.64131927490234,0.9999990463256836,127.06038665771484,253.516845703125,0.0015542374458163977,523.3296508789062,239.13131713867188,0.00013747990306001157
labeled-data,2022-05-19_101_EB014_bellyCam,img30810.png,529.0056762695312,243.42459106445312,0.9999997615814209,483.7002868652344,240.7292938232422,0.9999947547912598,450.663330078125,406.3918762207031,0.03677140921354294,528.5169677734375,211.7811737060547,0.9999579191207886,192.18324279785156,106.67880249023438,0.0013799117878079414,193.85791015625,103.2635726928711,0.9999942779541016,195.605712890625,106.9468765258789,0.0013966923579573631,431.94012451171875,373.2111511230469,0.009035973809659481
labeled-data,2022-05-19_101_EB014_bellyCam,img11441.png,529.1034545898438,242.1820526123047,0.9999996423721313,472.7265930175781,235.14556884765625,0.9999527931213379,428.1087341308594,321.7625732421875,0.9999967813491821,481.5635070800781,184.1857147216797,0.9999878406524658,474.5079650878906,247.2191619873047,0.0001555038761580363,477.2007141113281,237.62557983398438,0.0004452124994713813,107.94388580322266,249.0992431640625,0.0006751861656084657,525.6807861328125,247.18104553222656,0.0002018906088778749
labeled-data,2022-05-19_101_EB014_bellyCam,img19501.png,524.5407104492188,243.27328491210938,0.9999991655349731,472.2166748046875,256.275390625,0.9997492432594299,390.12127685546875,400.01251220703125,0.9999798536300659,495.40460205078125,233.4450225830078,0.9999873638153076,186.0935516357422,117.5735855102539,0.0004195741203147918,189.353759765625,115.96306610107422,0.9999971389770508,191.82232666015625,121.99411010742188,0.0008508769678883255,196.17230224609375,119.9797592163086,0.00029277571593411267
labeled-data,2022-05-19_101_EB014_bellyCam,img34463.png,525.3900146484375,259.6744079589844,0.02025994285941124,478.5091247558594,253.94424438476562,0.9999569654464722,433.89361572265625,400.0419006347656,0.9998431205749512,528.2116088867188,248.35140991210938,0.9999861717224121,432.3768310546875,402.6861267089844,0.010981658473610878,196.25184631347656,105.86808013916016,0.06966955214738846,437.7561950683594,389.410400390625,0.00013138825306668878,430.8854675292969,315.78399658203125,0.00010564734839135781
labeled-data,2022-05-19_101_EB014_bellyCam,img50602.png,529.4448852539062,244.1262664794922,0.9999998807907104,488.1315612792969,241.7998809814453,0.9999873638153076,480.16314697265625,366.82373046875,0.9999984502792358,543.8171997070312,208.30992126464844,0.04297754913568497,209.18161010742188,339.03326416015625,0.002795050386339426,306.9962158203125,135.71839904785156,0.9999943971633911,106.52085876464844,256.1613464355469,0.0005346362595446408,99.13406372070312,270.914794921875,0.0003916436107829213
labeled-data,2022-05-19_101_EB014_bellyCam,img25162.png,529.386474609375,242.59747314453125,0.9999995231628418,485.6617126464844,240.9707489013672,0.9999970197677612,432.753173828125,415.6719665527344,0.9206177592277527,515.2329711914062,200.9639129638672,0.9999971389770508,179.64663696289062,114.43233489990234,0.0006622399669140577,181.72286987304688,110.59711456298828,0.9999821186065674,180.9845428466797,118.54833984375,0.000664927123580128,426.55999755859375,370.28253173828125,0.001302265329286456
labeled-data,2022-05-19_101_EB014_bellyCam,img53116.png,524.4271850585938,252.88926696777344,0.9952867031097412,485.2151184082031,255.51536560058594,0.9999638795852661,431.9584655761719,402.13482666015625,0.9999889135360718,523.5785522460938,237.13832092285156,0.9999897480010986,489.1458740234375,269.45782470703125,0.0003020447329618037,225.04904174804688,115.3465347290039,0.999998927116394,127.25848388671875,255.787353515625,0.0025031950790435076,429.274658203125,374.66668701171875,0.0003199176862835884
labeled-data,2022-05-19_101_EB014_bellyCam,img17781.png,523.785888671875,243.47274780273438,0.9999988079071045,473.98974609375,253.76318359375,0.9996092915534973,391.3092956542969,397.7156066894531,0.9998888969421387,498.01739501953125,233.48959350585938,0.9999949932098389,241.54771423339844,380.30548095703125,0.9965783953666687,194.67295837402344,122.21553039550781,0.9999957084655762,195.88804626464844,124.53572845458984,0.0002984195889439434,392.16229248046875,391.5218200683594,0.00047992539475671947
labeled-data,2022-05-19_101_EB014_bellyCam,img27598.png,529.1698608398438,243.23046875,0.9999996423721313,485.8329772949219,243.54388427734375,0.9999986886978149,432.3390197753906,415.1065368652344,0.2369859218597412,513.885986328125,203.2526092529297,0.9999986886978149,179.05841064453125,103.01795196533203,0.002165701240301132,179.96998596191406,103.36389923095703,0.9997151494026184,182.38340759277344,100.95726013183594,0.0008220580639317632,425.7998962402344,370.1834716796875,0.004482741933315992
