scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000
labeled-data,2022-07-11_101_EB018_bellyCam,img10988.png,549.912841796875,265.8937683105469,0.7335154414176941,505.591796875,267.86236572265625,0.723625123500824,392.4665832519531,359.7862854003906,0.5152370929718018,537.0184326171875,214.17091369628906,0.9984627962112427,388.9160461425781,356.9048156738281,0.1445339322090149,153.91920471191406,99.35581970214844,0.00913029070943594,114.63156127929688,224.42263793945312,0.008477099239826202,150.91847229003906,103.70088958740234,0.3753725588321686
labeled-data,2022-07-11_101_EB018_bellyCam,img09023.png,91.14594268798828,221.83982849121094,0.23428364098072052,268.80194091796875,123.71033477783203,0.7316760420799255,263.0374450683594,274.21380615234375,0.005833488889038563,532.0591430664062,261.470703125,0.010819260030984879,253.568603515625,275.6041564941406,0.058786790817976,479.1448059082031,485.12786865234375,0.18828384578227997,428.6388244628906,154.74655151367188,0.8964967727661133,536.4029541015625,443.7892761230469,0.01674797013401985
labeled-data,2022-07-11_101_EB018_bellyCam,img21830.png,541.5563354492188,267.8912658691406,0.9990335702896118,455.08062744140625,269.77386474609375,0.9961233735084534,387.69476318359375,378.9234924316406,0.5756229758262634,493.652099609375,233.7775115966797,0.9946103096008301,240.8173065185547,409.29864501953125,0.9991023540496826,191.73818969726562,89.92064666748047,0.8952961564064026,385.6207580566406,378.83905029296875,0.008985101245343685,76.4271011352539,309.0811767578125,0.05275566875934601
labeled-data,2022-07-11_101_EB018_bellyCam,img08126.png,91.82492065429688,221.7428436279297,0.018308565020561218,268.71258544921875,123.17180633544922,0.7122756242752075,263.2771301269531,273.6016845703125,0.008548322133719921,529.9850463867188,263.27313232421875,0.015606354922056198,254.96710205078125,271.5951843261719,0.027703894302248955,478.95831298828125,484.8773193359375,0.17517878115177155,428.7004089355469,154.44570922851562,0.8211070895195007,537.3154296875,444.893310546875,0.01505456492304802
labeled-data,2022-07-11_101_EB018_bellyCam,img21118.png,542.0642700195312,264.9917297363281,0.9978671073913574,454.08233642578125,269.40008544921875,0.9972611665725708,397.31658935546875,379.2554931640625,0.8265559673309326,497.8324890136719,232.88365173339844,0.9987358450889587,247.8621368408203,406.68743896484375,0.9982770681381226,395.26507568359375,373.90423583984375,0.00897685531526804,136.95301818847656,261.8699645996094,0.4619009494781494,88.10722351074219,269.9064636230469,0.6402517557144165
labeled-data,2022-07-11_101_EB018_bellyCam,img18111.png,544.1519165039062,271.76495361328125,0.9990228414535522,460.6673583984375,272.04522705078125,0.959362268447876,565.7556762695312,275.46240234375,0.08995135873556137,501.205810546875,219.85040283203125,0.9992484450340271,318.6878662109375,361.916015625,0.9965774416923523,190.02505493164062,93.42132568359375,0.003259591292589903,547.5146484375,275.3277587890625,0.033925995230674744,117.60214233398438,421.4132385253906,0.17420785129070282
labeled-data,2022-07-11_101_EB018_bellyCam,img03244.png,91.73773956298828,221.4873046875,0.023355022072792053,268.6680603027344,122.9485855102539,0.6940669417381287,263.3764953613281,273.8708190917969,0.007038238923996687,529.8095703125,262.9209899902344,0.013798543252050877,254.92123413085938,271.916015625,0.03761067986488342,479.06787109375,484.47186279296875,0.24128910899162292,427.9216003417969,154.9784393310547,0.7826910018920898,432.3451232910156,50.083534240722656,0.01829678937792778
labeled-data,2022-07-11_101_EB018_bellyCam,img06467.png,580.5596923828125,253.5478515625,0.01882353238761425,268.7556457519531,122.50330352783203,0.7270591855049133,263.03192138671875,273.79217529296875,0.006803686730563641,529.744384765625,263.5301513671875,0.017159659415483475,254.9117431640625,271.9375305175781,0.03152065724134445,479.333251953125,484.2571105957031,0.3054834008216858,428.1123962402344,154.8656768798828,0.7537726163864136,536.950927734375,444.5655212402344,0.02432185970246792
labeled-data,2022-07-11_101_EB018_bellyCam,img09860.png,553.2384643554688,259.0903015136719,0.8266431093215942,509.9169616699219,267.1323547363281,0.8522252440452576,541.73486328125,333.4488220214844,0.08364918828010559,222.7921142578125,97.32669067382812,0.06547709554433823,262.2799987792969,119.07201385498047,0.009074470028281212,159.9427490234375,126.70723724365234,0.035752490162849426,348.6102294921875,389.2870788574219,0.3282841444015503,301.43408203125,168.25888061523438,0.5053732395172119
labeled-data,2022-07-11_101_EB018_bellyCam,img12565.png,541.48193359375,267.50244140625,0.9991315007209778,474.34271240234375,269.22119140625,0.794121503829956,523.7496337890625,338.9933166503906,0.9613531231880188,455.31964111328125,231.5162811279297,0.9934675097465515,455.41241455078125,229.46737670898438,0.05646536871790886,451.1654357910156,230.70132446289062,0.005553234368562698,548.5101928710938,262.4869079589844,0.01604851707816124,516.39990234375,112.28777313232422,0.07412638515233994
labeled-data,2022-07-11_101_EB018_bellyCam,img03741.png,91.76359558105469,221.53311157226562,0.013684423640370369,267.983154296875,123.001953125,0.6872467398643494,263.69354248046875,273.8306884765625,0.007069302257150412,529.6134033203125,263.2905578613281,0.01216945331543684,254.91969299316406,272.0003967285156,0.03271471709012985,478.9195556640625,484.8343505859375,0.29112550616264343,428.83154296875,154.90101623535156,0.8254051804542542,534.11572265625,445.2431335449219,0.025467757135629654
labeled-data,2022-07-11_101_EB018_bellyCam,img03647.png,580.5455932617188,253.47833251953125,0.01868516393005848,268.4366149902344,123.09789276123047,0.6928818225860596,263.7818908691406,273.3901062011719,0.007188357878476381,526.5332641601562,264.8039245605469,0.02487039566040039,254.82789611816406,271.71710205078125,0.030238335952162743,479.2462463378906,484.5805358886719,0.27539435029029846,428.3276062011719,154.93389892578125,0.8482977747917175,537.2072143554688,444.5345458984375,0.01751495525240898
