scorer,,,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada
labeled-data,2021-02-24_102_EB001_bellyCam,img079079.png,82.27056277056283,253.65295815295815,153.19696969696975,262.518759018759,114.77849927849934,210.8015873015873,258.1089466089466,306.8477633477633,535.9040404040404,191.5923520923521,349.72222222222223,385.1623376623376,493.05266955266956,334.92279942279936,,
labeled-data,2021-02-24_102_EB001_bellyCam,img093301.png,80.79292929292933,258.08585858585855,138.420634920635,265.47402597402595,101.47979797979804,213.75685425685424,111.82323232323239,289.1161616161616,357.11038961038963,194.54761904761904,395.52886002886004,433.9242424242424,479.75396825396825,364.47546897546897,,
labeled-data,2021-02-24_102_EB001_bellyCam,img105429.png,83.74819624819628,255.1305916305916,142.8535353535354,262.518759018759,139.89826839826844,201.93578643578638,114.77849927849934,272.86219336219335,377.79725829725834,256.6082251082251,346.76695526695534,490.07431457431454,448.72366522366525,451.65584415584414,,
labeled-data,2021-03-01_101_CB007_bellyCam,img02982.png,,,178.488707956781,242.58296185636192,272.5124453974655,97.02933154904923,105.88721466064453,251.38442993164062,321.57293701171875,79.28194427490234,568.8250423650675,349.125686106195,527.9190063476562,259.44110107421875,,
labeled-data,2021-03-01_101_CB007_bellyCam,img03727.png,90.3499214610921,247.30072021484375,172.46039930765153,239.420243028654,175.78753050888224,107.7949190204049,128.3913613985752,210.80807065840935,,,535.7452392578125,354.62757711741324,554.3041381835938,260.2601013183594,,
labeled-data,2021-03-01_101_CB007_bellyCam,img04589.png,85.08203762099811,206.26721694764842,162.52129749434175,239.6369790482687,228.85542141297037,115.6024146769052,114.80602264404297,253.83486938476562,,,438.48356574486695,484.42896979760127,509.0289306640625,389.82672119140625,,
labeled-data,2021-03-01_101_CB007_bellyCam,img05002.png,94.67072915265283,208.97414138612498,181.0293519777157,239.6844642200603,243.20555767649012,103.32788195974035,121.43484553175563,230.9376812860197,,,441.85697919034635,489.10182100055954,508.36407470703125,406.9445495605469,,
labeled-data,2021-03-01_101_CB007_bellyCam,img05369.png,84.06676483154297,245.22120666503906,148.10708384461861,259.0712585449219,173.85287475585938,156.1328582763672,114.73284912109375,274.7568054199219,418.4200744628906,116.32269287109375,469.1268615722656,482.5435485839844,477.0137939453125,400.716064453125,,
labeled-data,2021-03-01_101_CB007_bellyCam,img05553.png,,,153.53400007669438,253.61637788532505,119.542236328125,167.2540740966797,75.2136001586914,242.71151733398438,257.7007141113281,71.0123062133789,409.0620422363281,403.5400081853801,455.22637903498935,241.27310324480806,,
labeled-data,2021-03-01_101_CB007_bellyCam,img06117.png,,,147.48846946807032,245.34471148348183,132.49969482421875,159.72175526236157,82.8458480834961,236.14376831054688,276.8623352050781,68.67066192626953,435.4791568536824,401.736510511385,478.27231839504157,256.69063077006143,,
labeled-data,2021-03-01_101_CB007_bellyCam,img06313.png,83.90548678796404,258.31738031744675,153.16148124785548,248.5637201638122,145.77245356689195,149.93793767280755,84.45858730868224,233.22108639243584,292.9361999250841,73.55816077297641,450.4806069779562,400.6670830211507,498.4937797637108,256.96510903837515,,
labeled-data,2021-03-01_101_CB007_bellyCam,img06329.png,91.85053898969534,264.3544893329049,143.0843963623047,243.2147216796875,155.6197892025507,148.53994249791936,98.13416983488264,232.1291214909852,313.61138916015625,61.514007568359375,470.4875793457031,397.3669584383931,499.92893604414655,268.07167181236275,,
labeled-data,2021-03-01_101_CB007_bellyCam,img06462.png,92.60031038044224,254.28724580524693,142.5742645263672,244.6134490966797,157.49459756883277,144.51182019013538,93.9852138955963,225.62266792206646,315.8042907714844,63.34357452392578,467.45100420809126,400.4631189675232,495.93983117907885,260.963411602819,,
labeled-data,2021-03-01_101_CB007_bellyCam,img07236.png,85.13330078125,252.27442932128906,142.08815002441406,246.22593688964844,159.4002219584812,135.8554640976957,90.75303688030499,220.43292541938706,339.3666767473841,65.42876570241356,478.1262203435831,403.0373222789632,506.86901388064337,262.00845590767335,,
labeled-data,2021-03-01_101_CB007_bellyCam,img07326.png,85.25582122802734,252.29444885253906,142.4271697998047,246.3668670654297,160.70598502333928,137.28763860054192,94.91203292302362,219.51132525736108,338.21936857754554,59.833261660755,477.2838285555806,404.5172873091532,504.6349304155739,266.5322739785453,,
labeled-data,2021-03-01_101_CB007_bellyCam,img08065.png,85.009765625,251.8254852294922,142.57456970214844,246.35711669921875,161.97289158184958,138.25391649694285,93.76518251685695,221.77072431188174,342.68747698932134,62.25080280511952,476.3016361017294,402.10089039419756,506.6958435015114,257.26454434428024,,
labeled-data,2021-03-01_101_CB007_bellyCam,img09332.png,85.48555755615234,248.97802734375,139.1531982421875,245.3997802734375,153.8791435593297,142.73822956293196,105.54447939185684,218.57666321235575,386.2563171386719,53.68324279785156,502.524154483315,409.07646053359576,527.3926664418576,255.74850861537203,,
labeled-data,2021-03-01_101_CB007_bellyCam,img10124.png,84.90583801269531,250.58319091796875,160.70853989263708,255.74551355647378,154.6082024102642,147.5790234708454,116.8666256213686,285.87608211562696,433.885531440788,129.14406513784985,,,503.5737609863281,400.798828125,,
labeled-data,2021-03-01_101_CB007_bellyCam,img10347.png,88.76898193359375,255.4323272705078,165.04177622743111,249.63075256347656,230.29558704875194,122.5312187850779,124.36440259122514,243.80514472435914,,,476.95172047232256,481.9425199618306,525.5283203125,393.39874267578125,,
labeled-data,2021-03-01_101_CB007_bellyCam,img11193.png,90.4465103149414,254.373779296875,167.06226770251646,250.12811261319786,229.8702860910655,116.68282957389005,122.14355345084323,230.0142978231537,,,472.47186243342685,484.4535669655701,532.4125366210938,388.8030090332031,,
labeled-data,2021-03-01_101_CB007_bellyCam,img13876.png,90.46451568603516,252.45668029785156,167.62800256579771,246.0691375732422,228.21102176114198,106.53721584872136,117.2367846520151,227.7702169749134,,,466.29569953392945,485.63369679068194,523.435256418695,409.9280090332032,,
labeled-data,2021-03-01_101_CB007_bellyCam,img14045.png,90.43624877929688,252.57884216308594,158.44665311618633,246.04754638671875,226.54476980468246,108.08026071289561,115.05728061702564,230.1203600479887,,,462.9853512029581,488.9701832475463,516.9707641601562,410.1010437011719,,
labeled-data,2021-03-01_101_CB007_bellyCam,img15389.png,92.53968048095703,252.58840942382812,161.58840762611896,248.47175580167442,223.2123194772961,106.53645308903913,112.58224417570295,229.19708141916595,,,458.5546875,483.1965637207031,518.5694580078125,412.9521484375,,
labeled-data,2021-03-04_101_CB007_bellyCam,img000236.png,78.76150227531318,255.6787916613754,157.81989147297827,257.62354792081237,290.42607077247385,170.96531969436222,93.9700531535974,278.82883993643486,338.0601402816592,135.74154748205382,526.0375637021206,447.1668310592361,476.9389829579702,322.3161543098252,577.941777631651,357.38656912707546
labeled-data,2021-03-04_101_CB007_bellyCam,img009889.png,79.9418872266973,256.3837744533947,154.29116663926777,257.7865910460847,155.69398323195787,187.6457614115842,103.78976930242743,273.21757356567485,436.2573017699599,138.54718066743385,391.3671708038795,466.80626335689624,497.98123184832036,372.81755164666555,,
labeled-data,2021-03-04_101_CB007_bellyCam,img012791.png,78.5390706340072,257.7865910460847,150.0827168611978,254.98095786070468,,,157.09679982464786,292.85700586333496,420.8263192503698,131.5330977039838,,,526.0375637021206,288.64855608526494,,
labeled-data,2021-03-04_101_CB007_bellyCam,img014874.png,78.5390706340072,256.3837744533947,147.27708367581772,261.9950408241547,110.80385226587748,214.29927667269442,232.84889582990843,306.88517179023506,490.9671488848703,124.51901474053375,,,559.7051619266807,298.468272234095,,
labeled-data,2021-03-04_101_CB007_bellyCam,img023756.png,78.5390706340072,257.7865910460847,131.84610115622763,253.5781412680147,131.84610115622763,186.24294481889422,157.09679982464786,274.62039015836484,411.00660310153967,125.92183133322374,342.26859005972915,442.9583812811661,493.7727820702503,346.1640363855554,,
labeled-data,2021-03-04_101_CB007_bellyCam,img038956.png,78.5390706340072,260.59222423146474,136.0545509342977,247.96687489725463,120.6235684147075,186.24294481889422,131.84610115622763,266.2034906022248,465.7164502164501,132.9359142966738,396.9401554790311,456.6214874240405,517.6206641459804,361.5950189051455,,
labeled-data,2021-03-04_101_CB007_bellyCam,img049070.png,,,137.4573675269877,257.7865910460847,95.37286974628739,173.6175954846841,100.98413611704746,269.0091237876048,370.32492191352935,117.5049317770837,496.57841525563026,427.52739876157597,526.0375637021206,277.4260233437449,,
labeled-data,2021-03-04_101_CB007_bellyCam,img051769.png,82.74752041207728,259.18940763877475,136.0545509342977,260.59222423146474,127.63765137815756,197.46547756041429,107.9982190804975,292.85700586333496,371.72773850621934,135.74154748205382,496.57841525563026,395.26261712970575,513.4122143679105,270.4119403802948,,
labeled-data,2021-03-04_101_CB007_bellyCam,img055237.png,78.5390706340072,260.59222423146474,144.47145049043775,266.2034906022248,131.84610115622763,177.82604526275412,217.41791331031823,285.8429228998849,523.2319305167405,138.54718066743385,413.81223628691976,440.152748095786,520.4262973313605,339.14995342210534,,
labeled-data,2021-03-04_101_CB007_bellyCam,img058912.png,79.9418872266973,259.18940763877475,136.0545509342977,254.98095786070468,115.01230204394756,196.0626609677243,131.84610115622763,280.2316565291249,481.1474327360402,160.992246150474,387.15872102580954,449.97246424461616,496.57841525563026,350.3724861636254,,
labeled-data,2021-03-04_101_CB007_bellyCam,img059629.png,81.34470381938729,256.3837744533947,133.24891774891762,259.18940763877475,98.17850293166737,204.47956052386434,129.04046797084766,299.871088826785,380.1446380623595,135.74154748205382,467.1192668091401,402.2767000931558,503.5924982190803,278.82883993643486,,
labeled-data,2021-03-04_101_CB007_bellyCam,img067836.png,77.13625404131722,252.1753246753247,144.47145049043775,250.77250808263466,116.41511863663754,187.6457614115842,122.02638500739761,259.18940763877475,464.3136336237601,124.51901474053375,448.88265110417,433.138665132336,526.0375637021206,320.91333771713516,,
labeled-data,2021-03-04_101_CB007_bellyCam,img079104.png,77.13625404131722,259.18940763877475,143.06863389774776,254.98095786070468,126.23483478546757,198.86829415310427,134.65173434160772,287.24573949257496,485.35588251411025,144.1584470381939,360.5052057646993,395.26261712970575,495.1755986629403,302.67672201216504,,
labeled-data,2021-03-04_101_CB007_bellyCam,img081578.png,78.5390706340072,259.18940763877475,150.0827168611978,257.7865910460847,112.20666885856747,205.88237711655432,138.86018411967768,281.6344731218149,336.6573236889691,121.71338155515372,437.6601183626499,392.4569839443257,500.78686503370034,284.4401063071949,,
labeled-data,2021-03-04_101_CB007_bellyCam,img083020.png,79.9418872266973,261.9950408241547,134.6517343416076,261.9950408241547,131.84610115622763,204.47956052386434,112.20666885856747,276.02320675105483,446.0770179187899,118.90774836977369,412.40941969422965,421.91613239081596,516.2178475532904,301.27390541947506,,
labeled-data,2021-03-04_101_CB007_bellyCam,img094176.png,77.13625404131722,259.18940763877475,130.44328456353765,254.98095786070468,126.23483478546757,207.28519370924437,131.84610115622763,284.4401063071949,354.89393939393926,148.36689681626393,322.629157762069,410.69359964929583,472.73053317990014,325.12178749520524,575.1361444462709,357.38656912707546
labeled-data,2021-03-04_101_CB007_bellyCam,img098460.png,78.5390706340072,260.59222423146474,136.0545509342977,256.3837744533947,131.84610115622763,194.65984437503425,137.4573675269877,290.051372677955,392.7699873965696,141.35281385281388,364.7136555427693,406.4851498712258,483.95306592142026,313.8992547536851,,
labeled-data,2021-03-04_101_CB007_bellyCam,img102541.png,79.9418872266973,261.9950408241547,144.47145049043775,260.59222423146474,,,157.09679982464786,304.0795386048551,350.6854896158692,155.38097977971398,488.1615156994902,407.88796646391586,493.7727820702503,295.662639048715,,
labeled-data,2021-03-04_101_CB007_bellyCam,img134186.png,78.5390706340072,260.59222423146474,134.6517343416076,257.7865910460847,122.02638500739761,204.47956052386434,218.82072990300833,291.454189270645,436.2573017699599,111.89366540632363,357.69957257931924,416.3048660200559,493.7727820702503,270.4119403802948,,
labeled-data,2021-03-04_101_CB007_bellyCam,img135735.png,78.5390706340072,261.9950408241547,,,105.19258589511742,196.0626609677243,152.88835004657778,264.80067400953476,367.5192887281494,125.92183133322374,321.226341169379,391.05416735163567,475.5361663652801,308.2879883829251,583.553044002411,358.78938571976545
labeled-data,2021-03-04_103_EB001_bellyCam,img02291.png,83.74819624819628,256.6082251082251,119.21139971139974,258.08585858585855,83.74819624819628,203.4134199134199,76.36002886002893,280.2503607503607,312.7813852813853,154.65151515151513,317.2142857142857,354.13203463203456,450.20129870129875,259.56349206349205,566.9343434343436,274.33982683982686
labeled-data,2021-03-04_103_EB001_bellyCam,img03989.png,85.22582972582978,256.6082251082251,111.82323232323239,253.65295815295815,92.61399711399719,204.89105339105333,80.79292929292933,286.16089466089466,295.0497835497836,156.12914862914857,321.64718614718623,358.56493506493507,426.55916305916315,252.17532467532465,541.8145743145744,249.2200577200577
labeled-data,2021-03-04_103_EB001_bellyCam,img05468.png,83.74819624819628,259.56349206349205,102.95743145743148,261.0411255411255,77.83766233766238,204.89105339105333,67.49422799422803,283.20562770562765,283.2287157287158,157.60678210678208,303.9155844155844,360.0425685425685,414.73809523809524,241.8318903318903,532.9487734487734,244.78715728715724
labeled-data,2021-03-04_103_EB001_bellyCam,img07378.png,82.27056277056283,250.69769119769114,104.43506493506499,252.17532467532465,91.13636363636368,203.4134199134199,88.18109668109673,286.16089466089466,258.1089466089466,157.60678210678208,296.52741702741713,362.99783549783547,404.39466089466094,252.17532467532465,525.560606060606,255.1305916305916
labeled-data,2021-03-04_103_EB001_bellyCam,img09060.png,82.27056277056283,253.65295815295815,108.86796536796544,256.6082251082251,83.74819624819628,206.36868686868684,77.83766233766238,292.07142857142856,286.1839826839827,144.30808080808077,290.6168831168831,354.13203463203456,410.30519480519484,252.17532467532465,531.47113997114,263.99639249639245
labeled-data,2021-03-04_103_EB001_bellyCam,img09863.png,83.74819624819628,259.56349206349205,107.39033189033194,253.65295815295815,82.27056277056283,206.36868686868684,70.44949494949498,289.1161616161616,284.7063492063492,138.39754689754687,283.2287157287158,352.6544011544011,404.39466089466094,250.69769119769114,527.0382395382396,261.0411255411255
labeled-data,2021-03-04_103_EB001_bellyCam,img12522.png,85.22582972582978,261.0411255411255,133.98773448773454,252.17532467532465,160.58513708513715,207.84632034632034,95.56926406926414,315.71356421356415,336.4235209235209,126.57647907647902,334.94588744588754,357.08730158730157,459.06709956709966,247.7424242424242,584.6659451659452,228.53318903318905
labeled-data,2021-03-04_103_EB001_bellyCam,img13078.png,83.74819624819628,252.17532467532465,102.95743145743148,255.1305916305916,74.88239538239543,209.3239538239538,66.01659451659458,296.50432900432895,311.3037518037518,128.05411255411252,311.3037518037518,360.0425685425685,441.33549783549785,246.26479076479075,562.501443001443,231.48845598845594
labeled-data,2021-03-04_103_EB001_bellyCam,img17972.png,82.27056277056283,256.6082251082251,107.39033189033194,263.99639249639245,,,68.97186147186153,311.28066378066376,317.2142857142857,141.35281385281382,268.452380952381,337.87806637806636,411.78282828282835,241.8318903318903,527.0382395382396,256.6082251082251
labeled-data,2021-03-04_103_EB001_bellyCam,img20873.png,83.74819624819628,262.518759018759,153.19696969696975,258.08585858585855,238.8997113997114,190.11471861471858,107.39033189033194,323.1017316017316,377.79725829725834,122.14357864357862,433.94733044733044,358.56493506493507,496.00793650793656,243.3095238095238,,
labeled-data,2021-03-04_103_EB001_bellyCam,img20890.png,85.22582972582978,261.0411255411255,144.3311688311689,261.0411255411255,82.27056277056283,213.75685425685424,144.3311688311689,340.8333333333333,442.81313131313135,101.45670995670991,460.54473304473305,349.69913419913416,504.87373737373747,231.48845598845594,,
labeled-data,2021-03-04_103_EB001_bellyCam,img21662.png,85.22582972582978,258.08585858585855,108.86796536796544,250.69769119769114,95.56926406926414,219.66738816738814,73.40476190476193,297.98196248196246,371.88672438672444,116.23304473304472,330.512987012987,354.13203463203456,466.45526695526695,240.35425685425685,590.576479076479,262.518759018759
labeled-data,2021-03-04_103_EB001_bellyCam,img22857.png,82.27056277056283,256.6082251082251,107.39033189033194,255.1305916305916,,,95.56926406926414,302.4148629148629,354.15512265512274,119.18831168831167,299.482683982684,360.0425685425685,435.42496392496395,232.96608946608944,553.6356421356422,255.1305916305916
labeled-data,2021-03-04_103_EB001_bellyCam,img25781.png,83.74819624819628,256.6082251082251,138.420634920635,258.08585858585855,100.00216450216453,204.89105339105333,161.4209701633945,304.28056175025864,365.97619047619054,128.05411255411252,364.49855699855704,365.9531024531024,484.18686868686876,249.2200577200577,,
labeled-data,2021-03-04_103_EB001_bellyCam,img27108.png,85.22582972582978,258.08585858585855,110.34559884559889,258.08585858585855,80.79292929292933,219.66738816738814,,,318.6919191919192,136.91991341991337,315.73665223665233,368.90836940836937,453.15656565656576,262.518759018759,569.8896103896104,268.4292929292929
labeled-data,2021-03-04_103_EB001_bellyCam,img29249.png,80.79292929292933,259.56349206349205,108.86796536796544,258.08585858585855,83.74819624819628,212.27922077922074,85.22582972582978,292.07142857142856,300.9603174603175,142.83044733044727,337.90115440115443,373.3412698412698,442.81313131313135,256.6082251082251,558.0685425685426,261.0411255411255
labeled-data,2021-03-04_103_EB001_bellyCam,img30792.png,82.27056277056283,258.08585858585855,119.21139971139974,252.17532467532465,94.09163059163063,203.4134199134199,91.13636363636368,284.68326118326115,368.93145743145743,105.88961038961037,388.14069264069263,365.9531024531024,473.84343434343435,246.26479076479075,589.0988455988456,256.6082251082251
labeled-data,2021-03-04_103_EB001_bellyCam,img31460.png,82.27056277056283,258.08585858585855,163.5404040404041,262.518759018759,,,207.8694083694084,308.3253968253968,,,,,509.30663780663787,213.75685425685424,,
labeled-data,2021-03-04_103_EB001_bellyCam,img31573.png,82.27056277056283,256.6082251082251,138.420634920635,261.0411255411255,224.1233766233767,178.29365079365078,98.41578743526799,319.3916562033445,,,469.41053391053396,371.8636363636363,503.39610389610397,263.99639249639245,,
labeled-data,2021-03-04_103_EB001_bellyCam,img32087.png,82.27056277056283,258.08585858585855,111.82323232323239,258.08585858585855,131.0324675324676,175.33838383838383,80.79292929292933,297.98196248196246,327.55772005772013,156.12914862914857,299.482683982684,371.8636363636363,433.94733044733044,293.549062049062,561.0238095238096,295.0266955266955
labeled-data,2021-03-05_101_EB001_bellyCam,img000756.png,83.35845184326172,254.07437133789062,145.29502868652344,252.39801025390625,168.34642028808594,163.8154296875,,,488.91259765625,137.10231018066406,314.64825439453125,336.6036376953125,454.7906799316406,298.8231201171875,,
labeled-data,2021-03-05_101_EB001_bellyCam,img012428.png,,,130.5267791748047,243.93658447265625,107.24163055419922,185.96527099609375,89.88311767578125,247.36021423339844,245.8712921142578,145.21400451660156,299.390625,372.9351501464844,417.8943786621094,287.84698486328125,527.2689744049545,294.9558109064169
labeled-data,2021-03-05_101_EB001_bellyCam,img015082.png,81.53279876708984,256.4061279296875,134.21580505371094,251.251220703125,133.08192443847656,194.54725646972656,104.2618408203125,273.38409423828125,255.431884765625,142.993408203125,306.7709045410156,374.18218994140625,427.1739807128906,282.1683654785156,526.906699875491,286.3933417835368
labeled-data,2021-03-05_101_EB001_bellyCam,img022783.png,84.247314453125,252.5435028076172,119.10377502441406,248.251953125,101.93350982666016,187.89645385742188,81.35142517089844,260.5275573730469,292.7250061035156,171.8754119873047,266.3697509765625,339.1524963378906,416.0662841796875,292.16314697265625,521.4885634585819,310.9082961159018
labeled-data,2021-03-05_101_EB001_bellyCam,img024896.png,83.71792602539062,255.79736328125,123.48954772949219,250.4757080078125,119.31396484375,202.38284301757812,72.76426696777344,267.49713134765625,274.7966613769531,170.38888549804688,288.8254089355469,387.799072265625,425.45245361328125,309.6582946777344,522.591195152442,324.58531350758676
labeled-data,2021-03-05_101_EB001_bellyCam,img036056.png,87.36124420166016,252.5290069580078,136.1048583984375,246.8412322998047,133.3097381591797,199.91322326660156,78.18013763427734,254.51255798339844,300.5682373046875,170.39759826660156,314.4371337890625,386.9705810546875,441.19256591796875,303.9180603027344,537.2171702767746,322.1486977982687
labeled-data,2021-03-05_101_EB001_bellyCam,img039899.png,82.08209991455078,256.5990295410156,125.36296844482422,257.4886169433594,167.00331115722656,176.8277130126953,84.11285400390625,275.4339599609375,269.0135192871094,162.31448364257812,286.1916809082031,376.88525390625,428.8663635253906,298.6396484375,525.5736148701908,316.1528481888937
labeled-data,2021-03-05_101_EB001_bellyCam,img060074.png,82.0001449584961,254.3941650390625,135.85546875,250.5190887451172,123.47615051269531,203.5276641845703,111.82002258300781,272.01983642578125,311.2766418457031,135.9259033203125,326.382080078125,353.16119384765625,459.9105224609375,245.01290893554688,561.3369876598814,251.75737017488808
labeled-data,2021-03-05_101_EB001_bellyCam,img066584.png,84.2582015991211,255.03126525878906,108.4273681640625,254.0073699951172,91.77578735351562,198.7734832763672,67.88858032226562,272.64691162109375,226.75770568847656,158.671142578125,272.23187255859375,354.7362365722656,386.1593322753906,251.83509826660156,522.5440892931259,254.62547302246094
labeled-data,2021-03-05_101_EB001_bellyCam,img073382.png,81.1226806640625,259.1125183105469,146.81861877441406,260.3279724121094,,,123.7831802368164,311.0169372558594,351.3658447265625,172.59437561035156,259.25799560546875,363.7331237792969,409.8280029296875,324.05096435546875,503.8650297404995,350.4285447087587
labeled-data,2021-03-05_101_EB001_bellyCam,img073677.png,82.01937866210938,254.39817810058594,140.06915283203125,245.86212158203125,131.177978515625,195.9136199951172,116.55369567871094,273.81134033203125,372.6767578125,119.9321060180664,472.5001525878906,300.43719482421875,467.4729919433594,232.35301208496094,562.4008038707012,270.6811071066956
labeled-data,2021-03-05_101_EB001_bellyCam,img085462.png,83.53314208984375,252.42462158203125,141.5469207763672,242.588134765625,169.52947998046875,180.1743927001953,79.14332580566406,209.1221160888672,320.903564453125,124.08409881591797,335.0555419921875,420.346923828125,437.0631408691406,328.1594543457031,526.2836023703087,366.73970121623745
labeled-data,2021-03-05_101_EB001_bellyCam,img088944.png,85.62546449421177,250.96014512159434,136.4285430908203,243.37547302246094,111.5201416015625,187.8375701904297,,,268.4309387207031,128.17604064941406,282.70916748046875,420.5232849121094,406.3920593261719,331.18609619140625,492.1464915658371,375.32217838676786
labeled-data,2021-03-05_101_EB001_bellyCam,img092206.png,83.11664581298828,254.74185180664062,146.31639099121094,240.23899841308594,118.93669128417969,184.46954345703125,,,280.4962158203125,126.64354705810547,294.0185241699219,420.5389099121094,406.87530517578125,328.69427490234375,490.63181225121707,376.48115953023915
labeled-data,2021-03-05_101_EB001_bellyCam,img095055.png,84.43473815917969,268.1821594238281,133.1575927734375,247.83583068847656,113.80131530761719,198.54786682128906,99.46666717529297,250.47369384765625,275.41571044921875,126.08226013183594,263.99139404296875,378.3582458496094,403.84173583984375,335.8309326171875,483.9448874111574,376.81955063917246
