scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000
labeled-data,2022-01-28_103_EB011_bellyCam,img19544.png,564.9982299804688,280.32818603515625,0.999858021736145,510.2796325683594,262.7547607421875,0.9944924116134644,526.7266845703125,273.50701904296875,0.9895288944244385,436.9297790527344,121.18719482421875,0.9815917611122131,211.08087158203125,441.56854248046875,0.959906816482544,213.5952911376953,440.75933837890625,0.7054669260978699,105.08882904052734,361.669677734375,0.9997002482414246,101.30770874023438,217.59849548339844,0.008320550434291363
labeled-data,2022-01-28_103_EB011_bellyCam,img06831.png,563.5392456054688,282.08599853515625,0.9998593926429749,512.2146606445312,275.56585693359375,0.9927746653556824,538.0830078125,289.5178527832031,0.9992097020149231,539.2737426757812,282.2846984863281,0.13439904153347015,231.74758911132812,431.1470031738281,0.9998650550842285,415.5699768066406,204.22657775878906,0.8535480499267578,130.2572784423828,361.24212646484375,0.9999563694000244,163.8882598876953,143.3860321044922,0.00048121673171408474
labeled-data,2022-01-28_103_EB011_bellyCam,img13364.png,571.2192993164062,275.0437927246094,0.01935702934861183,533.0541381835938,259.4500427246094,0.0025768147315829992,561.4747314453125,297.4217224121094,0.9611373543739319,560.7605590820312,295.0564270019531,0.8169408440589905,155.89979553222656,418.312255859375,0.999968945980072,104.533935546875,150.15557861328125,0.0020026355050504208,120.09343719482422,334.5885925292969,0.9972638487815857,64.47746276855469,338.3129577636719,0.999556839466095
labeled-data,2022-01-28_103_EB011_bellyCam,img06914.png,564.9974365234375,278.26434326171875,0.9999914169311523,509.85693359375,275.7806396484375,0.9904773235321045,528.9271240234375,322.46728515625,0.9807642698287964,541.17236328125,261.2581787109375,0.9857107996940613,213.02655029296875,430.8512268066406,0.9999077916145325,119.58806610107422,132.17422485351562,0.5628776550292969,114.70689392089844,364.00164794921875,0.9997196197509766,569.1727294921875,281.1781311035156,0.000376655108993873
labeled-data,2022-01-28_103_EB011_bellyCam,img01014.png,563.9047241210938,281.1479187011719,0.9994729161262512,513.3346557617188,272.0008239746094,0.9925810098648071,543.4204711914062,257.0990295410156,0.9688729643821716,544.41943359375,254.83084106445312,0.4140784442424774,217.84237670898438,422.8450012207031,0.9999248385429382,400.20379638671875,172.7808074951172,0.005005897954106331,118.0707778930664,364.587158203125,0.9997439384460449,90.8488540649414,150.7145538330078,0.9996605515480042
labeled-data,2022-01-28_103_EB011_bellyCam,img05535.png,566.215087890625,301.6100158691406,0.8302780985832214,487.58184814453125,276.8134765625,0.9747176766395569,371.3315124511719,195.2123565673828,0.9514105319976807,563.039306640625,300.3790283203125,0.002764662727713585,168.8939666748047,433.1512451171875,0.9998608231544495,213.93414306640625,151.61988830566406,0.9999703764915466,129.26023864746094,353.18719482421875,0.9997385740280151,134.54196166992188,349.3758850097656,0.0014214286347851157
labeled-data,2022-01-28_103_EB011_bellyCam,img12640.png,565.2379150390625,282.33404541015625,0.9999995231628418,505.6982421875,272.6561279296875,0.9762700200080872,520.9454956054688,324.56689453125,0.397352397441864,529.4823608398438,253.61099243164062,0.9978020787239075,222.64942932128906,422.2053527832031,0.9999489784240723,432.1971740722656,169.76939392089844,0.001888024853542447,136.56019592285156,198.05885314941406,0.9991208910942078,98.8314208984375,148.0680389404297,0.9822294116020203
labeled-data,2022-01-28_103_EB011_bellyCam,img06270.png,566.3524780273438,279.4564514160156,0.9455737471580505,503.439208984375,257.5891418457031,0.992050290107727,545.1962280273438,273.996826171875,0.858191192150116,546.9090576171875,269.27197265625,0.6928492188453674,191.02882385253906,434.6806945800781,0.9998227953910828,193.5377655029297,434.12872314453125,0.005802512634545565,108.34671783447266,333.1552734375,0.999976396560669,111.5588607788086,125.1587142944336,0.6841896772384644
labeled-data,2022-01-28_103_EB011_bellyCam,img10256.png,564.6314697265625,282.2728271484375,0.9991171956062317,498.6746520996094,258.4175109863281,0.9985001087188721,544.8263549804688,271.62750244140625,0.9734334945678711,543.466064453125,267.9616394042969,0.8105236291885376,181.382568359375,417.8968505859375,0.9999914169311523,398.2478942871094,129.10433959960938,0.0077050006948411465,146.7479248046875,167.2509307861328,0.9993192553520203,115.54563903808594,122.23139190673828,0.9190518856048584
labeled-data,2022-01-28_103_EB011_bellyCam,img00212.png,564.6478271484375,279.432373046875,0.9999518394470215,509.2679443359375,267.4497985839844,0.9948388934135437,519.43603515625,330.8785705566406,0.9867426156997681,533.5286865234375,251.71815490722656,0.9883882999420166,389.2874755859375,137.26885986328125,0.9998235702514648,390.0281982421875,133.22166442871094,0.01979677937924862,111.35820007324219,336.980712890625,0.9999386668205261,115.4033203125,112.93562316894531,0.007782959379255772
labeled-data,2022-01-28_103_EB011_bellyCam,img11444.png,574.935791015625,285.1506652832031,0.6361849308013916,497.3927917480469,269.9178771972656,0.4547559916973114,576.5802001953125,278.038330078125,0.5248857736587524,577.2401123046875,275.952392578125,0.5253944993019104,222.91539001464844,440.21490478515625,0.9998767971992493,388.6072692871094,200.39451599121094,0.9999315738677979,119.85014343261719,362.581787109375,0.9999014735221863,69.3544692993164,368.3776550292969,0.0014007323188707232
labeled-data,2022-01-28_103_EB011_bellyCam,img08780.png,563.0548095703125,282.6162109375,0.9999537467956543,507.49835205078125,275.09124755859375,0.9559565186500549,543.7120971679688,270.7314147949219,0.993495762348175,543.9692993164062,268.1883850097656,0.27963680028915405,220.12644958496094,426.115234375,0.9999709725379944,415.1655578613281,123.66106414794922,0.0010933746816590428,118.19532012939453,358.02545166015625,0.9999589323997498,79.87580871582031,165.05064392089844,0.9998239874839783
