scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000
labeled-data,2021-08-20_101_EB007_bellyCam,img014623.png,570.4248657226562,244.03639221191406,0.9998644590377808,528.6896362304688,232.01422119140625,0.9977523684501648,556.1856689453125,274.0115051269531,0.9999895095825195,501.26239013671875,144.6285400390625,0.014633013866841793,472.13507080078125,356.7778015136719,0.0015052194939926267,557.2413940429688,274.1955261230469,0.0011155327083542943,438.6391296386719,373.91070556640625,6.600272172363475e-05,523.2150268554688,307.66162109375,0.00013524053792934865
labeled-data,2021-08-20_101_EB007_bellyCam,img033759.png,571.009765625,242.13888549804688,0.9998096823692322,533.1643676757812,240.82066345214844,0.9999217987060547,529.2125854492188,276.0593566894531,0.9999958276748657,554.5205688476562,210.6527557373047,0.9999985694885254,297.6119384765625,318.82586669921875,0.9995124340057373,297.3663635253906,106.8558578491211,0.999853253364563,293.30169677734375,315.1001281738281,0.0015284655382856727,556.165771484375,219.38340759277344,0.00011957223614444956
labeled-data,2021-08-20_101_EB007_bellyCam,img007595.png,577.3011474609375,248.37747192382812,0.9999958276748657,530.4850463867188,240.89889526367188,0.9999862909317017,512.9159545898438,272.6793518066406,0.9981743097305298,541.4625854492188,190.7777862548828,0.9999939203262329,247.31787109375,350.53338623046875,0.9999566078186035,286.8251953125,111.73622131347656,0.9995772242546082,509.28973388671875,279.6405334472656,0.0001957153872353956,508.180419921875,277.6381530761719,0.0003498070582281798
labeled-data,2021-08-20_101_EB007_bellyCam,img101186.png,569.2249145507812,244.19485473632812,0.7299902439117432,530.1131591796875,247.08453369140625,0.9999556541442871,528.5721435546875,284.16461181640625,0.9999964237213135,557.5588989257812,222.4090118408203,0.9999613761901855,354.98223876953125,340.6060791015625,0.9943497776985168,388.3376770019531,113.79434967041016,0.999927282333374,149.83969116210938,169.42613220214844,0.049152545630931854,513.4415893554688,284.5811767578125,0.00019859317399095744
labeled-data,2021-08-20_101_EB007_bellyCam,img066192.png,575.2406616210938,247.16725158691406,0.999891996383667,523.3455810546875,235.87574768066406,0.9999439716339111,518.6376342773438,264.007568359375,0.9914721846580505,530.4474487304688,181.6583709716797,0.9999940395355225,365.5345764160156,322.3206787109375,0.9998413324356079,400.5077209472656,123.82660675048828,0.9996377229690552,467.0146179199219,365.8418884277344,0.025088541209697723,356.7552185058594,320.0516357421875,0.00025592686142772436
labeled-data,2021-08-20_101_EB007_bellyCam,img091028.png,574.7171630859375,248.38746643066406,0.9999784231185913,529.6109008789062,246.91807556152344,0.9999984502792358,533.8587646484375,284.1350402832031,0.9999966621398926,538.274658203125,210.144775390625,0.9999990463256836,357.9569396972656,334.389404296875,0.9970552921295166,370.492919921875,113.015869140625,0.9981143474578857,477.7426452636719,371.4111022949219,0.17962729930877686,478.94183349609375,371.3634033203125,0.000170650688232854
labeled-data,2021-08-20_101_EB007_bellyCam,img064048.png,573.7291259765625,246.59349060058594,0.9999890327453613,527.9136352539062,234.46249389648438,0.9999940395355225,543.8118896484375,277.3038024902344,0.999997615814209,548.4912109375,177.20138549804688,0.999998927116394,366.4425354003906,337.0350646972656,0.9993334412574768,356.75860595703125,113.10179901123047,0.9989508390426636,144.70309448242188,183.0937957763672,0.9974408149719238,355.40142822265625,335.12139892578125,0.00018500456644687802
labeled-data,2021-08-20_101_EB007_bellyCam,img000708.png,572.133056640625,240.70997619628906,0.9978786706924438,543.4234008789062,241.23342895507812,0.7872381806373596,557.4867553710938,284.4337463378906,0.9145361185073853,566.6162109375,233.51136779785156,0.43478456139564514,556.7655029296875,287.7685241699219,0.0005848382716067135,557.8218383789062,284.0523681640625,0.00017237354768440127,396.39739990234375,133.1568603515625,0.0003050117229577154,384.0830993652344,151.87525939941406,0.006120237056165934
labeled-data,2021-08-20_101_EB007_bellyCam,img035495.png,575.3228149414062,247.8868408203125,0.9999940395355225,532.1189575195312,236.3219451904297,0.999995231628418,550.7333984375,284.543212890625,0.9999982118606567,557.367431640625,182.62193298339844,0.9999985694885254,324.54205322265625,316.59466552734375,0.9998170733451843,383.1263427734375,114.33728790283203,0.9994052648544312,323.1825866699219,314.11273193359375,0.0007629137253388762,318.8757019042969,317.0719909667969,0.0003541536279954016
labeled-data,2021-08-20_101_EB007_bellyCam,img103867.png,568.4890747070312,243.40048217773438,0.7085344195365906,528.6426391601562,246.6213836669922,0.9999527931213379,524.8114013671875,282.3679504394531,0.9999842643737793,553.2260131835938,221.55804443359375,0.9999538660049438,341.3935241699219,334.4170227050781,0.9957270622253418,376.656005859375,112.02899169921875,0.999790608882904,137.8404998779297,175.0884246826172,0.1393643468618393,381.3949890136719,110.9498062133789,0.000277859769994393
labeled-data,2021-08-20_101_EB007_bellyCam,img072061.png,573.6568603515625,249.1909637451172,0.9999828338623047,515.3103637695312,247.3672332763672,0.9994606375694275,470.0811462402344,255.84344482421875,0.996236264705658,502.2017822265625,156.33587646484375,0.9999986886978149,282.55792236328125,318.8669738769531,0.9945704340934753,326.1274719238281,120.44833374023438,0.9999492168426514,471.27667236328125,359.621337890625,0.5806593298912048,462.6047058105469,254.3048095703125,0.0009866139153018594
labeled-data,2021-08-20_101_EB007_bellyCam,img083535.png,574.3424072265625,247.51358032226562,0.9999822378158569,523.3783569335938,235.48764038085938,0.9999836683273315,516.8360595703125,279.6697692871094,0.9998868703842163,542.573486328125,175.26608276367188,0.9999892711639404,277.1654052734375,316.1072998046875,0.9994710087776184,278.1358947753906,107.39762878417969,0.9999750852584839,268.9078063964844,310.6842041015625,0.0004095276817679405,509.0792236328125,282.0113220214844,0.00024068648053798825
